sample_index,time_label,workday,holiday,hour,hour_bin,rush_hour,expert_id,mae_inv,mae_final,mean_abs_delta_env,route_weight_0,route_weight_1,route_weight_2,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7
409,28,0,1,4,4,0,1,4.923421382904053,3.8905370235443115,8.962468,0.34139708,0.36965793,0.28894502,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
410,28,0,1,4,4,0,1,5.569736480712891,4.585989475250244,8.953006,0.3413417,0.36957055,0.28908774,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
411,29,0,1,5,5,0,1,4.853357315063477,3.935131072998047,8.619696,0.34143314,0.3693721,0.2891948,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
412,29,0,1,5,5,0,1,5.2309956550598145,4.854581356048584,8.773188,0.34117207,0.36931217,0.28951576,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
413,30,0,1,6,6,0,1,6.615414142608643,5.965432167053223,8.883684,0.3406564,0.36946923,0.28987437,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
414,30,0,1,6,6,0,1,6.7267560958862305,5.080928802490234,9.494282,0.34068748,0.36977634,0.28953615,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
415,31,0,1,7,7,1,1,8.575246810913086,7.205937385559082,10.862802,0.34024996,0.37058946,0.28916064,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0
416,31,0,1,7,7,1,1,9.73017406463623,7.248412132263184,12.808145,0.34016708,0.37040713,0.2894258,2.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0
417,32,0,1,8,8,1,1,12.082239151000977,8.143431663513184,14.35042,0.34038407,0.3699918,0.28962412,3.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0
418,32,0,1,8,8,1,1,10.845063209533691,7.709479331970215,14.438785,0.34004545,0.3700142,0.28994033,4.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0
419,33,0,1,9,9,1,1,13.299057006835938,10.81974983215332,15.338441,0.33994123,0.37005022,0.29000857,4.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0
420,33,0,1,9,9,1,1,14.825640678405762,10.521316528320312,14.86243,0.3400165,0.37039474,0.28958875,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0
421,34,0,1,10,10,0,1,13.291833877563477,10.368492126464844,13.243282,0.3397865,0.3705716,0.28964192,4.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0
422,34,0,1,10,10,0,1,12.0000581741333,9.432172775268555,11.571538,0.3401089,0.3705095,0.28938153,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0
423,35,0,1,11,11,0,1,10.988947868347168,9.257076263427734,11.479736,0.34019226,0.37028927,0.2895185,4.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0
424,35,0,1,11,11,0,1,11.144369125366211,9.40729808807373,11.751645,0.3401563,0.3701432,0.2897005,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
425,36,0,1,12,12,0,1,9.401467323303223,8.144570350646973,11.199995,0.3400845,0.37026313,0.28965235,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
426,36,0,1,12,12,0,1,10.933829307556152,9.132771492004395,11.770338,0.33993587,0.37045684,0.2896073,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0
427,37,0,1,13,13,0,1,11.668928146362305,9.583858489990234,11.499066,0.3397623,0.37038267,0.28985506,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0
428,37,0,1,13,13,0,1,10.318580627441406,9.06827163696289,11.553004,0.34014317,0.3703579,0.28949896,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
429,38,0,1,14,14,0,1,9.59827709197998,7.633573532104492,11.414695,0.3399731,0.37052757,0.28949937,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
430,38,0,1,14,14,0,1,10.618900299072266,7.6238861083984375,11.675078,0.3402028,0.37022236,0.28957483,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
431,39,0,1,15,15,0,1,12.209993362426758,8.621509552001953,12.379397,0.33986905,0.37026453,0.28986636,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
432,39,0,1,15,15,0,1,11.976238250732422,8.552629470825195,12.693001,0.3400312,0.37069675,0.28927207,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
433,40,0,1,16,16,0,1,10.594310760498047,8.16860580444336,11.601621,0.34026274,0.37028828,0.28944898,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
434,40,0,1,16,16,0,1,10.171855926513672,7.992503643035889,11.3129225,0.34026772,0.37042844,0.28930387,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
435,41,0,1,17,17,1,1,10.337400436401367,8.628934860229492,11.713262,0.3402698,0.37028992,0.28944024,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
436,41,0,1,17,17,1,1,11.489706039428711,8.145635604858398,12.231468,0.34031305,0.36980942,0.2898775,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
437,42,0,1,18,18,1,1,11.879155158996582,9.505864143371582,13.413055,0.34008268,0.37003776,0.2898796,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
438,42,0,1,18,18,1,1,12.877344131469727,7.95477294921875,15.787781,0.33947507,0.3699317,0.29059324,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
439,43,0,1,19,19,1,1,16.187423706054688,10.077657699584961,17.473085,0.33886704,0.36979795,0.29133505,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0
440,43,0,1,19,19,1,1,14.803089141845703,9.5924654006958,18.372202,0.3390506,0.3695733,0.2913761,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
441,44,0,1,20,20,0,1,13.097001075744629,8.911770820617676,16.757622,0.33939645,0.36972624,0.29087728,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0
442,44,0,1,20,20,0,1,12.22503662109375,9.1218843460083,15.923846,0.3398898,0.37017554,0.28993464,3.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0
443,45,0,1,21,21,0,1,11.40794849395752,8.081612586975098,15.710972,0.33974633,0.37026098,0.28999272,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
444,45,0,1,21,21,0,1,11.772814750671387,9.181672096252441,15.755803,0.33991924,0.3703967,0.28968412,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0
445,46,0,1,22,22,0,1,10.963512420654297,7.93436861038208,15.337939,0.34019247,0.37022924,0.28957835,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0
446,46,0,1,22,22,0,1,11.408037185668945,7.96281623840332,15.547664,0.3397496,0.37052718,0.28972322,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
447,47,0,1,23,23,0,1,12.824649810791016,8.94481372833252,17.411875,0.3395662,0.37047637,0.28995746,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
448,47,0,1,23,23,0,1,13.98508071899414,9.067070007324219,17.721146,0.33985367,0.3706026,0.2895437,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
449,24,0,1,0,0,0,1,12.071752548217773,7.927883625030518,17.07333,0.33985618,0.369886,0.29025778,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
450,24,0,1,0,0,0,1,11.272279739379883,8.258484840393066,16.02197,0.33982235,0.3701891,0.28998858,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
451,25,0,1,1,1,0,1,11.006551742553711,7.6850385665893555,16.270153,0.3400152,0.37033427,0.28965056,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0
452,25,0,1,1,1,0,1,10.284886360168457,7.570156097412109,14.776978,0.3399006,0.37025484,0.28984454,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0
453,26,0,1,2,2,0,1,7.549952507019043,5.604255199432373,14.147666,0.3400313,0.37026936,0.28969932,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
454,26,0,1,2,2,0,1,9.453317642211914,6.274257659912109,13.244804,0.3400191,0.37049827,0.28948262,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0
455,27,0,1,3,3,0,1,7.929302215576172,5.645952224731445,12.80637,0.33974344,0.37045464,0.28980193,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0
456,27,0,1,3,3,0,1,7.580898761749268,6.18505859375,11.224148,0.33981872,0.37070736,0.28947395,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
457,28,0,1,4,4,0,1,8.021145820617676,6.387216567993164,10.929436,0.3403292,0.37020174,0.2894691,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0
458,28,0,1,4,4,0,1,7.640261650085449,5.595934867858887,10.907897,0.34035546,0.37016767,0.28947687,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
459,29,0,1,5,5,0,1,6.308988094329834,4.779094219207764,9.959489,0.3409821,0.369666,0.28935188,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
460,29,0,1,5,5,0,1,5.174951076507568,4.2782087326049805,9.3337755,0.3410835,0.36938912,0.28952736,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
461,30,0,1,6,6,0,1,4.709130764007568,3.5895628929138184,8.582037,0.34103587,0.36931333,0.2896508,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
462,30,0,1,6,6,0,1,4.092743873596191,3.700770854949951,8.836819,0.34124348,0.36900485,0.2897517,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
463,31,0,1,7,7,1,1,6.730531692504883,4.740839958190918,9.462305,0.34123135,0.36905152,0.28971714,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
464,31,0,1,7,7,1,1,7.633520603179932,5.123262882232666,9.353111,0.34147742,0.36880362,0.289719,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
465,32,0,1,8,8,1,1,8.500593185424805,7.128621578216553,9.659318,0.34093356,0.36917576,0.28989068,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
466,32,0,1,8,8,1,1,8.3374662399292,6.474164962768555,9.737515,0.34076315,0.36922628,0.29001054,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,33,0,1,9,9,1,1,8.940438270568848,6.473878383636475,11.169769,0.3401452,0.3697469,0.2901079,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
468,33,0,1,9,9,1,1,8.753071784973145,6.797746658325195,11.538938,0.34042484,0.36985663,0.28971857,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
469,34,0,1,10,10,0,1,10.442292213439941,8.373547554016113,12.657005,0.3397188,0.3701674,0.2901138,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0
470,34,0,1,10,10,0,1,10.18138313293457,8.054502487182617,11.950998,0.33993495,0.37009034,0.28997478,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0
471,35,0,1,11,11,0,1,10.34499740600586,8.131953239440918,12.229009,0.34011084,0.3703813,0.28950787,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0
472,35,0,1,11,11,0,1,10.009065628051758,8.179007530212402,12.30811,0.33990908,0.37038144,0.28970948,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
473,36,0,1,12,12,0,1,11.493408203125,7.986202716827393,13.497869,0.33994845,0.37028375,0.2897678,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0
474,36,0,1,12,12,0,1,11.376686096191406,9.625679016113281,12.673018,0.33991867,0.37054232,0.28953895,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
475,37,0,1,13,13,0,1,11.315474510192871,8.02737808227539,12.9903555,0.33986765,0.37043878,0.2896935,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
476,37,0,1,13,13,0,1,10.175482749938965,8.30606746673584,13.228872,0.33986992,0.3702882,0.28984195,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0
477,38,0,1,14,14,0,1,13.009435653686523,10.02359390258789,13.076256,0.34002236,0.3701268,0.2898508,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0
478,38,0,1,14,14,0,1,10.205838203430176,8.466973304748535,12.825726,0.33950356,0.37035215,0.29014432,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0
479,39,0,1,15,15,0,1,10.802471160888672,7.837624549865723,12.758175,0.33950004,0.3704185,0.2900815,3.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
480,39,0,1,15,15,0,1,9.832962989807129,7.4525322914123535,12.586067,0.33958465,0.37075165,0.28966373,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0
481,40,0,1,16,16,0,1,9.488758087158203,6.956666469573975,12.590132,0.33967915,0.3708737,0.2894472,4.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0
482,40,0,1,16,16,0,1,12.109630584716797,8.44875431060791,12.588108,0.34002474,0.37029952,0.2896758,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
483,41,0,1,17,17,1,1,11.696099281311035,8.481308937072754,12.267739,0.33990034,0.37003815,0.2900615,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0
484,41,0,1,17,17,1,1,9.887916564941406,6.312844753265381,12.911424,0.34009093,0.36997825,0.28993082,4.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
485,42,0,1,18,18,1,1,11.153265953063965,8.856334686279297,12.618866,0.34002382,0.3703467,0.2896295,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0
486,42,0,1,18,18,1,1,13.349112510681152,9.098251342773438,14.426526,0.33968803,0.37042692,0.28988507,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
487,43,0,1,19,19,1,1,13.864724159240723,9.033689498901367,16.43296,0.33939758,0.370362,0.29024044,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0
488,43,0,1,19,19,1,1,15.279534339904785,10.503829002380371,17.089699,0.33907825,0.3704942,0.29042757,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
489,44,0,1,20,20,0,1,18.78118896484375,11.802576065063477,17.572565,0.34032628,0.36997485,0.28969884,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0
490,44,0,1,20,20,0,1,14.182496070861816,10.964500427246094,15.253325,0.34028757,0.36997366,0.28973874,4.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0
491,45,0,1,21,21,0,1,11.638190269470215,8.903409004211426,14.055646,0.34002882,0.37039384,0.28957734,3.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0
492,45,0,1,21,21,0,1,10.419462203979492,7.325431823730469,14.334219,0.33997494,0.37032762,0.28969738,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0
493,46,0,1,22,22,0,1,12.283178329467773,9.062010765075684,14.465354,0.33994138,0.37032798,0.28973064,3.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0
494,46,0,1,22,22,0,1,10.79583740234375,8.064510345458984,13.996995,0.33955267,0.37087336,0.28957397,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
495,47,0,1,23,23,0,1,10.741898536682129,8.209615707397461,15.350621,0.33960244,0.37034553,0.290052,4.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0
496,47,0,1,23,23,0,1,12.960591316223145,8.469077110290527,16.640476,0.33961153,0.37056515,0.28982326,4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0
497,0,1,0,0,0,0,1,11.799339294433594,8.826436996459961,16.46253,0.3393414,0.37041903,0.29023957,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
498,0,1,0,0,0,0,1,11.115961074829102,8.23349666595459,18.919323,0.33911663,0.36985865,0.29102468,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
499,1,1,0,1,1,0,1,11.686843872070312,8.774916648864746,17.613243,0.33973163,0.37011185,0.2901565,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
500,1,1,0,1,1,0,1,10.789888381958008,8.264323234558105,16.011202,0.3398848,0.3704374,0.28967777,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0
501,2,1,0,2,2,0,1,10.18982982635498,7.463848114013672,14.919287,0.33969155,0.37042585,0.2898826,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0
502,2,1,0,2,2,0,1,7.865931510925293,5.9523420333862305,14.220018,0.33963346,0.37058732,0.2897792,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0
503,3,1,0,3,3,0,1,8.069238662719727,5.179490566253662,13.769639,0.34008723,0.37037134,0.2895414,1.0,3.0,1.0,2.0,1.0,3.0,5.0,1.0
504,3,1,0,3,3,0,1,8.70850658416748,6.96619987487793,12.7615795,0.33991656,0.37027574,0.28980774,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0
505,4,1,0,4,4,0,1,7.887642860412598,6.207556247711182,11.888193,0.34015653,0.37025508,0.28958836,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0
506,4,1,0,4,4,0,1,8.380563735961914,6.5214619636535645,11.774934,0.34035406,0.36996585,0.28968006,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0
507,5,1,0,5,5,0,1,8.2144136428833,5.357755184173584,11.095628,0.341149,0.3696868,0.2891642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
508,5,1,0,5,5,0,1,5.434431076049805,3.901869773864746,9.541781,0.34140912,0.36939567,0.28919524,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
509,6,1,0,6,6,0,1,4.713259696960449,3.5500645637512207,9.085495,0.3413149,0.3692379,0.28944716,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
510,6,1,0,6,6,0,1,4.9692535400390625,4.476990699768066,8.665511,0.3413951,0.36904392,0.28956094,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
511,7,1,0,7,7,1,1,5.001391410827637,4.586938381195068,8.9718485,0.34149697,0.3690076,0.2894954,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
512,7,1,0,7,7,1,1,4.998255729675293,4.6204328536987305,9.003859,0.3415946,0.36896157,0.28944382,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
513,8,1,0,8,8,1,1,6.170650005340576,4.877784729003906,9.190904,0.34135935,0.36886665,0.289774,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
514,8,1,0,8,8,1,1,7.975455284118652,6.68715763092041,9.248615,0.3411043,0.3692411,0.2896546,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
515,9,1,0,9,9,1,1,9.053423881530762,7.345870018005371,10.443739,0.3410895,0.36938822,0.28952232,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
516,9,1,0,9,9,1,1,9.786947250366211,8.06608772277832,10.551765,0.3404877,0.36971155,0.28980076,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
517,10,1,0,10,10,0,1,8.805583953857422,6.69273567199707,11.485989,0.34028488,0.3696824,0.2900327,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
518,10,1,0,10,10,0,1,7.6694231033325195,6.4670257568359375,11.279332,0.3405259,0.36981857,0.2896555,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
519,11,1,0,11,11,0,1,10.559297561645508,7.477533340454102,12.97247,0.34018427,0.37040854,0.28940716,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0
520,11,1,0,11,11,0,1,11.631863594055176,8.935935020446777,12.515652,0.3401766,0.37034708,0.2894763,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
521,12,1,0,12,12,0,1,8.886003494262695,7.124227046966553,12.488652,0.34011334,0.3702034,0.28968322,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
522,12,1,0,12,12,0,1,9.069572448730469,7.520489692687988,12.886524,0.34002557,0.37023792,0.28973645,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0
523,13,1,0,13,13,0,1,10.493196487426758,8.361795425415039,13.011658,0.33969775,0.37056345,0.2897388,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0
524,13,1,0,13,13,0,1,10.665572166442871,8.446697235107422,13.288647,0.33990392,0.37038928,0.28970677,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
525,14,1,0,14,14,0,1,16.056743621826172,12.12763786315918,13.986084,0.33993825,0.37030205,0.2897597,3.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0
526,14,1,0,14,14,0,1,15.412065505981445,10.56662368774414,13.485709,0.33997577,0.37022394,0.28980026,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0
527,15,1,0,15,15,0,1,14.647149085998535,11.214038848876953,12.788195,0.3399814,0.36991385,0.29010475,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
528,15,1,0,15,15,0,1,11.125014305114746,8.362457275390625,11.853464,0.34049702,0.36985153,0.28965145,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
529,16,1,0,16,16,0,1,13.142814636230469,9.776069641113281,11.55995,0.3401957,0.36998874,0.28981557,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
530,16,1,0,16,16,0,1,15.308810234069824,10.950042724609375,11.94956,0.34057137,0.36982533,0.28960326,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
531,17,1,0,17,17,1,1,14.082712173461914,9.049421310424805,11.977462,0.34044504,0.3699724,0.2895825,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
532,17,1,0,17,17,1,1,8.867083549499512,6.785068035125732,11.324924,0.34032702,0.3701356,0.28953743,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
533,18,1,0,18,18,1,1,8.447005271911621,6.509628772735596,11.847688,0.3403597,0.3701464,0.28949395,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
534,18,1,0,18,18,1,1,9.582521438598633,8.267812728881836,11.674514,0.3403877,0.37000006,0.2896122,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
535,19,1,0,19,19,1,1,11.426530838012695,8.98599624633789,12.198045,0.3401747,0.37015682,0.2896685,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
536,19,1,0,19,19,1,1,9.527923583984375,7.760517597198486,12.414661,0.34064326,0.36987638,0.28948033,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
537,20,1,0,20,20,0,1,9.230453491210938,7.867066860198975,12.086199,0.34069934,0.36972693,0.28957373,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
538,20,1,0,20,20,0,1,9.99553394317627,7.69467830657959,11.832418,0.3404445,0.37027976,0.28927577,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
539,21,1,0,21,21,0,1,9.51256275177002,7.735930442810059,11.450174,0.34086406,0.36997035,0.2891656,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
540,21,1,0,21,21,0,1,9.672201156616211,7.982157230377197,11.27523,0.34057453,0.3698635,0.28956196,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
541,22,1,0,22,22,0,1,8.011128425598145,6.441595077514648,10.919146,0.34079048,0.37001085,0.2891986,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
542,22,1,0,22,22,0,1,7.583192348480225,5.946235656738281,10.755056,0.34069452,0.36988592,0.28941956,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
543,23,1,0,23,23,0,1,7.18535041809082,6.494041442871094,10.535718,0.34090984,0.36970943,0.28938073,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
544,23,1,0,23,23,0,1,6.632176399230957,5.883876800537109,10.529114,0.34120962,0.3696514,0.289139,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
545,0,1,0,0,0,0,1,6.556500434875488,5.461510181427002,10.141955,0.34133983,0.3697568,0.2889034,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
